1772554602101,-2.3020248,3.2782607,8.273763
1772554602109,-2.3181858,3.2363622,8.349778
1772554602109,-2.321777,3.1902738,8.415619
1772554602111,-2.3511062,3.196858,8.462905
1772554602120,-2.3421278,3.1914709,8.51857
1772554602121,-2.3397336,3.2118216,8.581417
1772554602125,-2.3409307,3.2064347,8.641273
1772554602130,-2.3636756,3.2124202,8.693346
1772554602136,-2.385822,3.2261868,8.713697
1772554602140,-2.3828292,3.2465374,8.733449
1772554602146,-2.369661,3.252523,8.7771435
1772554602150,-2.3463178,3.268684,8.847773
1772554602155,-2.3361423,3.277662,8.900445
1772554602160,-2.3301568,3.2758665,8.951322
1772554602164,-2.3122003,3.2932243,8.990826
1772554602171,-2.2703018,3.3051953,8.961497
1772554602175,-2.2613235,3.3051953,8.89446
1772554602180,-2.2403743,3.316568,8.856153
1772554602185,-2.203264,3.328539,8.796297
1772554602191,-2.1613655,3.3141737,8.757391
1772554602195,-2.12246,3.3255463,8.692748
1772554602199,-2.0991163,3.3237505,8.677784
1772554602205,-2.094328,3.309984,8.6712
1772554602210,-2.1242554,3.3141737,8.663419
1772554602215,-2.1481974,3.2800562,8.680179
1772554602221,-2.1739352,3.2788591,8.623915
1772554602225,-2.191293,3.3542767,8.606557
1772554602230,-2.202067,3.4045548,8.51857
1772554602236,-2.2188265,3.4207156,8.44375
1772554602240,-2.2667105,3.4512417,8.3408
1772554602245,-2.3223755,3.4141316,8.278551
1772554602256,-2.3385365,3.3680432,8.212111
1772554602256,-2.321777,3.2980127,8.257602
1772554602259,-2.3343468,3.245939,8.264784
1772554602264,-2.3187842,3.2028434,8.270171
1772554602270,-2.2918496,3.2076318,8.264784
1772554602275,-2.2529438,3.2172086,8.267179
1772554602280,-2.2038627,3.1896753,8.224083
1772554602284,-2.1589713,3.177704,8.204929
1772554602289,-2.1122844,3.1399956,8.184579
1772554602294,-2.0440497,3.0801406,8.191761
1772554602300,-1.9722236,3.0538042,8.14687
1772554602304,-1.927931,3.0364463,8.159439
1772554602308,-1.8716671,3.0502129,8.121731
1772554602313,-1.8686744,3.0430303,8.146272
1772554602318,-1.8962077,3.0615854,8.119935
1772554602323,-1.8974048,3.0825348,8.109161
1772554602328,-1.941099,3.0735564,8.140884
1772554602333,-1.9626468,3.064578,8.200739
1772554602338,-1.9847932,3.0735564,8.268974
1772554602343,-1.9776106,3.068768,8.31207
1772554602353,-1.9841946,3.0771477,8.344392
1772554602354,-1.9626468,3.1064768,8.34499
1772554602358,-1.9632454,3.084929,8.330625
1772554602362,-1.9261353,3.0723593,8.325836
1772554602367,-1.9297266,3.0502129,8.354567
1772554602373,-1.9321208,3.0214825,8.409035
1772554602378,-1.9434932,3.0226796,8.488044
1772554602383,-1.9506758,3.019687,8.467094
1772554602387,-1.9405005,3.0220811,8.477868
1772554602393,-1.9117701,3.0382419,8.474277
1772554602397,-1.8764555,3.0561984,8.457518
1772554602402,-1.8477252,3.0693667,8.486847
1772554602407,-1.7878702,3.0478187,8.47308
1772554602412,-1.7483658,3.032855,8.504205
1772554602417,-1.7477672,3.0160956,8.546103
1772554602422,-1.7351977,3.0340521,8.576031
1772554602427,-1.7555484,3.0681696,8.6095495
1772554602433,-1.7549498,3.098097,8.595184
1772554602437,-1.7633295,3.1399956,8.5700445
1772554602442,-1.7579426,3.177704,8.511986
1772554602446,-1.7489643,3.1884782,8.45213
1772554602452,-1.7232267,3.1992521,8.430583
1772554602458,-1.6921021,3.1824925,8.469488
1772554602461,-1.6777369,3.1639376,8.476671
1772554602466,-1.6573862,3.141791,8.505402
1772554602472,-1.6627731,3.139397,8.523358
1772554602476,-1.6932992,3.1334114,8.54311
1772554602482,-1.702876,3.1495724,8.59698
1772554602486,-1.7232267,3.164536,8.574833
1772554602492,-1.7100586,3.1854854,8.543709
1772554602496,-1.6843209,3.1669302,8.470087
1772554602501,-1.6657659,3.1519666,8.46889
1772554602506,-1.6394296,3.104681,8.414422
1772554602512,-1.6017209,3.0693667,8.389881
1772554602516,-1.6172832,3.0609868,8.39886
1772554602521,-1.590947,3.0340521,8.380903
1772554602526,-1.6238673,3.0502129,8.359355
1772554602531,-1.6166847,3.0597897,8.357559
1772554602536,-1.6184803,3.0609868,8.387487
1772554602541,-1.6334441,3.080739,8.407838
1772554602546,-1.6286557,3.0843303,8.410232
1772554602551,-1.6478093,3.0951042,8.44375
1772554602556,-1.6579847,3.0873232,8.470087
1772554602561,-1.6448165,3.0921116,8.482059
1772554602567,-1.6537948,3.0843303,8.434174
1772554602571,-1.6609775,3.0597897,8.422203
1772554602577,-1.6514006,3.0454245,8.405443
1772554602583,-1.6783354,3.0059202,8.4347725
1772554602586,-1.6950948,2.971803,8.465898
1772554602592,-1.7064673,2.9388826,8.536526
1772554602596,-1.7369933,2.9472623,8.584411
1772554602601,-1.7441759,2.92751,8.665813
1772554602606,-1.7770962,2.955642,8.702923
1772554602612,-1.8070238,2.9724014,8.723274
1772554602617,-1.8567034,2.9700072,8.759187
1772554602620,-1.869273,2.9652188,8.747216
1772554602626,-1.9153614,2.9819782,8.70831
1772554602631,-1.9063832,2.9640217,8.643666
1772554602635,-1.8968062,2.9993362,8.575432
1772554602641,-1.8890251,2.9783869,8.491635
1772554602645,-1.8417397,2.9747956,8.474875
1772554602651,-1.8171991,2.959832,8.438364
1772554602655,-1.8195933,2.9502552,8.435371
1772554602661,-1.821389,2.9700072,8.436568
1772554602668,-1.8369513,2.9741971,8.44016
1772554602669,-1.8130093,3.0059202,8.434174
1772554602675,-1.8142064,3.015497,8.419808
1772554602680,-1.7872716,2.9981391,8.401254
1772554602686,-1.7651252,3.0017304,8.433576
1772554602691,-1.7663223,3.007716,8.438962
1772554602695,-1.7770962,3.0292637,8.461707
1772554602700,-1.775899,3.0699651,8.455123
1772554602705,-1.7962499,3.0556,8.430583
1772554602711,-1.822586,3.043629,8.434174
1772554602715,-1.8297687,3.0041246,8.420407
1772554602720,-1.8507179,3.0041246,8.422802
1772554602725,-1.8620903,2.9873652,8.43178
1772554602730,-1.8567034,2.9735985,8.435969
1772554602735,-1.834557,3.0220811,8.418014
1772554602740,-1.8106151,3.0244753,8.364143
1772554602745,-1.7711107,3.0262709,8.3551655
1772554602751,-1.726818,3.0142999,8.343793
1772554602756,-1.7202339,3.0113072,8.328231
1772554602759,-1.7196354,2.9963434,8.336611
1772554602769,-1.7052702,2.9843724,8.385692
1772554602771,-1.7004818,2.9987376,8.417415
1772554602775,-1.678934,2.9987376,8.425196
1772554602780,-1.6873137,3.0202854,8.421006
1772554602785,-1.6956934,3.0238767,8.444948
1772554602788,-1.7220296,3.0280666,8.461707
1772554602795,-1.7351977,3.0651767,8.522759
1772554602799,-1.70946,3.0597897,8.54311
1772554602805,-1.6992847,3.0609868,8.546103
1772554602810,-1.6992847,3.0561984,8.546701
1772554602814,-1.6717514,3.0484173,8.547898
1772554602819,-1.6699557,3.043629,8.531139
1772554602824,-1.6627731,3.0520086,8.534132
1772554602830,-1.7004818,3.0370448,8.586804
1772554602833,-1.7142484,3.0556,8.656835
1772554602839,-1.7166426,3.0550013,8.665813
1772554602845,-1.738789,3.0466216,8.696339
1772554602848,-1.70946,3.0238767,8.722675
1772554602854,-1.6932992,3.0322564,8.724471
1772554602859,-1.6543933,3.0478187,8.725668
1772554602864,-1.6262615,3.0280666,8.704719
1772554602870,-1.6136919,3.0065188,8.693346
1772554602873,-1.6118963,3.0184898,8.656237
1772554602881,-1.6142905,3.0131028,8.604761
1772554602882,-1.6166847,3.0370448,8.555081
1772554602889,-1.620276,3.0178912,8.532935
1772554602893,-1.6154876,3.0364463,8.519168
1772554602898,-1.6232687,3.0544028,8.513782
1772554602904,-1.6262615,3.0765493,8.546103
1772554602909,-1.6537948,3.0897174,8.595184
1772554602913,-1.6424223,3.104681,8.613141
1772554602918,-1.6555905,3.1112652,8.690353
1772554602923,-1.6502035,3.1112652,8.750209
1772554602928,-1.6567876,3.0933087,8.832211
1772554602933,-1.6579847,3.0550013,8.903438
1772554602938,-1.6759412,3.0591912,8.937555
1772554602943,-1.7088615,3.0813377,8.899846
1772554602948,-1.745373,3.108871,8.861539
1772554602952,-1.7812861,3.0998926,8.781932
1772554602957,-1.8100165,3.0681696,8.677784
1772554602962,-1.8423382,3.0609868,8.643666
1772554602967,-1.8656816,3.0705638,8.604761
1772554602974,-1.8860323,3.0801406,8.55987
1772554602977,-1.9147629,3.110068,8.507795
1772554602983,-1.9548657,3.141791,8.428188
1772554602988,-1.9853917,3.1681273,8.394072
1772554602992,-1.9955671,3.1627405,8.341399
1772554602997,-2.0069396,3.1603463,8.286931
1772554603004,-1.9937714,3.1711202,8.181585
