1772554339771,-1.8596961,2.0278888,8.705916
1772554339778,-1.827973,2.0242975,8.772954
1772554339781,-1.8327614,2.0254946,8.775947
1772554339785,-1.797447,2.0655975,8.842984
1772554339790,-1.7280151,2.0907366,8.834604
1772554339795,-1.6292542,2.0991163,8.851962
1772554339800,-1.5628152,2.0859482,8.849568
1772554339805,-1.5131354,2.0536265,8.87351
1772554339810,-1.4682442,2.0081367,8.847773
1772554339816,-1.4640543,1.970428,8.8777
1772554339822,-1.46585,1.9620483,8.93935
1772554339825,-1.5059528,1.9596541,8.98484
1772554339830,-1.5382746,1.9554642,8.965687
1772554339835,-1.6190789,1.9919758,8.963293
1772554339841,-1.6525977,2.0147207,8.93935
1772554339845,-1.6998832,2.0332758,8.932168
1772554339850,-1.7369933,2.0189106,8.911818
1772554339855,-1.7477672,2.019509,8.890269
1772554339860,-1.7250223,2.0069396,8.88608
1772554339865,-1.7112557,1.9818004,8.913014
1772554339869,-1.6621746,1.9740193,8.943541
1772554339874,-1.6448165,1.9620483,8.9519205
1772554339880,-1.6047137,1.9620483,8.953716
1772554339885,-1.5891514,1.9955671,8.967483
1772554339890,-1.5502456,1.988983,8.93576
1772554339894,-1.4951789,2.007538,8.925584
1772554339900,-1.4622587,2.0332758,8.944737
1772554339904,-1.4197617,2.0757728,8.890868
1772554339909,-1.3497312,2.0578163,8.879496
1772554339915,-1.3006501,2.0440497,8.845977
1772554339919,-1.2683283,2.0165164,8.833407
1772554339924,-1.2270284,2.0153193,8.755595
1772554339930,-1.1779473,2.0165164,8.66701
1772554339934,-1.1599907,2.0129251,8.6017685
1772554339940,-1.1647792,2.0177135,8.593389
1772554339945,-1.1845313,2.0242975,8.618527
1772554339950,-1.1965023,2.03567,8.695741
1772554339953,-1.2150574,2.0506337,8.750209
1772554339960,-1.2521675,2.0871453,8.796896
1772554339964,-1.2964603,2.119467,8.785523
1772554339969,-1.3299791,2.1296425,8.767567
1772554339975,-1.3628993,2.1272483,8.775947
1772554339979,-1.3790601,2.1320367,8.727464
1772554339984,-1.3850456,2.1212628,8.726865
1772554339990,-1.4024036,2.0775685,8.738836
1772554339994,-1.4173675,2.0380642,8.734048
1772554339999,-1.417966,2.0272903,8.805275
1772554340003,-1.4143747,2.0231004,8.838794
1772554340009,-1.429937,2.0326772,8.839393
1772554340014,-1.3994108,2.0458453,8.819042
1772554340019,-1.3856442,2.0626047,8.862736
1772554340024,-1.34195,2.0560207,8.911219
1772554340031,-1.3132197,2.0626047,8.91481
1772554340033,-1.316811,2.0811598,8.992621
1772554340038,-1.3215994,2.0739772,9.020754
1772554340043,-1.2880806,2.0775685,9.021352
1772554340048,-1.2629414,2.1086931,8.980651
1772554340053,-1.2150574,2.1206641,8.965687
1772554340058,-1.1701661,2.1206641,8.928576
1772554340063,-1.1031284,2.1398177,8.899846
1772554340068,-1.0672154,2.167351,8.919
1772554340073,-1.0576386,2.148796,8.916606
1772554340078,-1.0241197,2.1511903,8.936956
1772554340083,-1.0223241,2.1416135,8.925584
1772554340087,-1.0049661,2.1440077,8.905831
1772554340092,-0.96785605,2.1410148,8.869919
1772554340098,-0.90979666,2.1757307,8.848371
1772554340103,-0.8984242,2.1655555,8.812458
1772554340108,-0.88645315,2.180519,8.808268
1772554340113,-0.87089086,2.1829133,8.838794
1772554340117,-0.8912416,2.2080526,8.812458
1772554340121,-0.88286185,2.2002714,8.850765
1772554340128,-0.8912416,2.2170308,8.882488
1772554340133,-0.91099375,2.2385786,8.844181
1772554340137,-0.9403227,2.2583308,8.781333
1772554340142,-0.94451255,2.2415714,8.775947
1772554340147,-0.97743285,2.2373815,8.787917
1772554340152,-0.973243,2.2230163,8.850166
1772554340157,-0.9911995,2.19668,8.876503
1772554340161,-1.021127,2.179322,8.940548
1772554340168,-1.06123,2.1960814,9.012972
1772554340172,-1.0546459,2.19249,9.050082
1772554340177,-1.062427,2.2014685,9.073426
1772554340182,-1.033098,2.2230163,9.116522
1772554340188,-0.99538934,2.232593,9.142858
1772554340191,-0.9756372,2.2469583,9.181165
1772554340197,-0.95109665,2.280477,9.173384
1772554340202,-0.95349085,2.27928,9.148245
1772554340208,-0.9259575,2.280477,9.09617
1772554340211,-0.89184016,2.28347,9.018359
1772554340216,-0.88286185,2.2756886,8.977658
1772554340222,-0.88166475,2.2691047,8.948928
1772554340226,-0.88046765,2.2391772,8.93576
1772554340232,-0.90021986,2.2337902,8.9519205
1772554340239,-0.93014735,2.2296004,8.9124155
1772554340241,-0.961272,2.2463598,8.908825
1772554340246,-1.003769,2.2601264,8.895657
1772554340251,-1.050456,2.256535,8.926781
1772554340256,-1.0887632,2.2290018,8.961497
1772554340262,-1.0887632,2.2290018,8.961497
1772554340266,-1.1186907,2.2092497,8.998009
1772554340274,-1.1294646,2.1577742,9.051279
1772554340276,-1.1378443,2.15538,9.033323
1772554340282,-1.1426327,2.124854,9.0429
1772554340291,-1.1300632,2.111686,9.105149
1772554340293,-1.1300632,2.111686,9.105149
1772554340297,-1.1294646,2.1051018,9.090185
1772554340300,-1.1306617,2.0925324,9.141661
1772554340306,-1.1085154,2.0847511,9.130887
1772554340311,-1.1019313,2.0458453,9.081805
1772554340315,-1.0833763,2.0739772,9.044696
1772554340320,-1.0582372,2.086547,8.981249
1772554340324,-1.0480618,2.059612,8.931569
1772554340329,-1.0151415,2.0679917,8.919599
1772554340334,-1.033098,2.0949266,8.883087
1772554340339,-1.0307038,2.0973208,8.859743
1772554340345,-1.0546459,2.1332338,8.858546
1772554340349,-1.0600328,2.1374235,8.851364
1772554340354,-1.0606314,2.1452048,8.854955
1772554340359,-1.0522517,2.148796,8.878299
1772554340364,-1.0666169,2.1517887,8.862138
1772554340369,-1.073201,2.1470003,8.885481
1772554340374,-1.0959458,2.1272483,8.900445
1772554340379,-1.127669,2.1164744,8.92319
1772554340384,-1.1318588,2.1015105,8.950125
1772554340389,-1.1270704,2.087744,8.9758625
1772554340394,-1.1264719,2.0739772,8.94773
1772554340399,-1.1522095,2.078167,8.89805
1772554340405,-1.1444284,2.0655975,8.901642
1772554340410,-1.1552023,2.0697873,8.902241
1772554340414,-1.1480197,2.0721815,8.868123
1772554340419,-1.1210849,2.0817583,8.809465
1772554340424,-1.1420342,2.1068976,8.755595
1772554340429,-1.1115081,2.0931308,8.716091
1772554340434,-1.1121067,2.1039047,8.67958
1772554340438,-1.1300632,2.1045034,8.702923
1772554340444,-1.1168951,2.0967221,8.732851
1772554340448,-1.1438298,2.098518,8.774749
1772554340455,-1.1665748,2.1140802,8.796297
1772554340458,-1.2090719,2.1140802,8.833407
