1772555847778,1026.0857
1772555847956,1026.4167
1772555848133,1026.4373
1772555848311,1026.438
1772555848490,1026.3828
1772555848668,1026.3975
1772555848848,1026.3813
1772555849027,1026.3826
1772555849202,1026.4299
1772555849380,1026.438
1772555849581,1026.3999
1772555849735,1026.4678
1772555849913,1026.4863
1772555850106,1026.4106
1772555850270,1026.237
1772555850447,1026.3655
1772555850623,1026.3613
1772555850804,1026.4202
1772555850982,1026.4495
1772555851159,1026.457
1772555851336,1026.388
1772555851518,1026.4668
1772555851691,1026.418
1772555851871,1026.1602
1772555852048,1026.3889
1772555852227,1026.2468
1772555852406,1026.4697
1772555852586,1026.4392
1772555852763,1026.397
1772555852939,1026.3806
1772555853117,1026.3928
1772555853295,1026.4392
1772555853473,1026.4148
1772555853656,1026.179
1772555853830,1026.0889
1772555854005,1026.3616
1772555854184,1026.1204
1772555854363,1026.1675
1772555854539,1026.4192
1772555854719,1026.3972
1772555854900,1026.4568
1772555855074,1026.4526
1772555855252,1026.459
1772555855431,1026.4033
1772555855618,1026.4465
1772555855784,1026.145
1772555855965,1026.4387
1772555856150,1026.3708
1772555856317,1026.45
1772555856497,1026.4343
1772555856675,1026.4441
1772555856853,1026.3782
1772555857032,1026.3545
1772555857208,1026.3716
1772555857386,1026.3308
1772555857564,1026.3579
1772555857741,1026.0835
1772555857920,1026.2896
1772555858098,1026.315
1772555858276,1026.2646
1772555858455,1026.1938
1772555858632,1026.2363
1772555858808,1026.186
1772555858988,1026.2083
1772555859166,1026.1931
1772555859345,1026.1216
1772555859523,1026.0723
1772555859699,1026.0383
1772555859876,1026.0413
1772555860059,1026.04
1772555860233,1026.1187
1772555860413,1026.0503
1772555860590,1025.9944
1772555860767,1026.0063
1772555860945,1025.9988
1772555861123,1025.9563
1772555861299,1025.9578
1772555861477,1025.9456
1772555861663,1025.862
1772555861837,1025.9094
1772555862015,1025.8599
1772555862191,1025.8733
1772555862368,1025.7803
1772555862547,1025.7737
1772555862724,1025.7603
1772555862903,1025.759
1772555863081,1025.7097
1772555863258,1025.7009
1772555863438,1025.6743
1772555863617,1025.6592
1772555863792,1025.6008
1772555863970,1025.5659
1772555864148,1025.5022
1772555864324,1025.5713
1772555864506,1025.5581
1772555864682,1025.55
1772555864862,1025.4839
1772555865040,1025.5032
1772555865213,1025.4531
1772555865393,1025.4314
1772555865570,1025.4678
1772555865749,1025.3376
1772555865926,1025.3374
1772555866105,1025.3508
1772555866281,1025.315
1772555866459,1025.2979
1772555866638,1025.3057
1772555866816,1025.2544
1772555866997,1025.219
1772555867172,1025.1865
1772555867350,1025.2192
1772555867527,1025.1423
1772555867705,1025.134
1772555867883,1024.8496
1772555868060,1025.0789
1772555868238,1025.0828
1772555868417,1025.0923
1772555868597,1024.9976
1772555868772,1025.0266
1772555868951,1025.0522
1772555869135,1024.9385
1772555869308,1024.8943
1772555869485,1025.0056
1772555869666,1024.9204
1772555869841,1024.8813
1772555870018,1024.7983
1772555870197,1024.8333
1772555870377,1024.8359
1772555870554,1024.7415
1772555870740,1024.8455
1772555870909,1024.7339
1772555871087,1024.7803
1772555871263,1024.7234
1772555871461,1024.8215
1772555871618,1024.4146
1772555871796,1024.6504
1772555871975,1024.7017
1772555872156,1024.6865
1772555872330,1024.6592
1772555872508,1024.5862
1772555872690,1024.5254
1772555872865,1024.3032
1772555873043,1024.3435
1772555873221,1024.4998
1772555873399,1024.582
1772555873577,1024.5647
1772555873757,1024.5017
1772555873935,1024.5454
1772555874112,1024.5549
1772555874291,1024.5286
1772555874468,1024.5781
1772555874643,1024.5344
1772555874823,1024.5442
1772555875001,1024.5549
1772555875178,1024.4519
1772555875357,1024.573
1772555875535,1024.5344
1772555875711,1024.5356
1772555875891,1024.5452
1772555876074,1024.6086
1772555876243,1024.4954
1772555876421,1024.2964
1772555876602,1024.322
1772555876779,1024.5186
1772555876956,1024.5068
1772555877135,1024.551
1772555877313,1024.5144
1772555877491,1024.5376
1772555877667,1024.5159
1772555877846,1024.5698
1772555878025,1024.5476
1772555878202,1024.5464
1772555878379,1024.5024
1772555878561,1024.6106
1772555878745,1024.529
1772555878913,1024.5764
1772555879093,1024.5471
1772555879269,1024.5469
1772555879447,1024.54
1772555879625,1024.5442
1772555879803,1024.5476
1772555879981,1024.5168
1772555880157,1024.229
1772555880337,1024.5483
1772555880518,1024.5447
1772555880696,1024.5232
1772555880871,1024.1985
1772555881050,1024.5247
1772555881230,1024.5288
1772555881405,1024.5908
1772555881582,1024.6128
1772555881760,1024.5247
1772555881938,1024.4268
1772555882115,1024.4688
1772555882293,1024.4851
1772555882471,1024.4814
1772555882660,1024.5164
1772555882828,1024.5034
1772555883006,1024.5195
1772555883188,1024.4751
1772555883364,1024.5063
1772555883538,1024.311
1772555883718,1024.269
1772555883896,1024.5444
1772555884074,1024.312
1772555884259,1024.4294
1772555884431,1024.4922
1772555884608,1024.5234
1772555884785,1024.542
1772555884964,1024.3201
1772555885142,1024.5139
1772555885318,1024.5276
1772555885520,1024.5564
1772555885674,1024.3835
1772555885851,1024.5027
1772555886029,1024.5408
1772555886208,1024.5496
1772555886385,1024.3423
1772555886563,1024.6125
1772555886740,1024.5156
1772555886918,1024.4478
1772555887097,1024.5815
1772555887276,1024.3564
