1772556159930,1026.2898
1772556160108,1026.1667
1772556160287,1026.2478
1772556160465,1026.468
1772556160649,1026.408
1772556160822,1026.4033
1772556161000,1026.4243
1772556161178,1026.4851
1772556161356,1026.388
1772556161534,1026.4006
1772556161736,1026.4175
1772556161887,1026.4197
1772556162065,1026.2219
1772556162245,1026.4563
1772556162421,1026.4167
1772556162601,1026.4556
1772556162778,1026.4526
1772556162955,1026.4841
1772556163138,1026.2249
1772556163312,1026.4836
1772556163492,1026.4592
1772556163668,1026.5476
1772556163870,1026.4976
1772556164022,1026.499
1772556164205,1026.3298
1772556164380,1026.4377
1772556164558,1026.4048
1772556164738,1026.4807
1772556164914,1026.4841
1772556165091,1026.4717
1772556165273,1026.5027
1772556165448,1026.4272
1772556165629,1026.5154
1772556165803,1026.5452
1772556165984,1026.4336
1772556166158,1026.4785
1772556166337,1026.4583
1772556166523,1026.4319
1772556166693,1026.5474
1772556166876,1026.4866
1772556167047,1026.4626
1772556167231,1026.5315
1772556167409,1026.4875
1772556167582,1026.4856
1772556167760,1026.561
1772556167937,1026.4558
1772556168115,1026.2854
1772556168299,1026.5293
1772556168479,1026.491
1772556168657,1026.4768
1772556168828,1026.4888
1772556169009,1026.4995
1772556169190,1026.5549
1772556169363,1026.5254
1772556169539,1026.4734
1772556169720,1026.5457
1772556169898,1026.4697
1772556170074,1026.4592
1772556170254,1026.4663
1772556170429,1026.4812
1772556170609,1026.499
1772556170789,1026.5332
1772556170966,1026.4854
1772556171145,1026.4814
1772556171320,1026.4329
1772556171498,1026.4963
1772556171681,1026.5085
1772556171859,1026.4934
1772556172035,1026.3884
1772556172209,1026.4226
1772556172391,1026.4839
1772556172565,1026.4438
1772556172743,1026.4675
1772556172924,1026.354
1772556173099,1026.3604
1772556173277,1026.3213
1772556173460,1026.3369
1772556173633,1026.3618
1772556173810,1026.3525
1772556173992,1026.2891
1772556174165,1026.241
1772556174345,1026.2744
1772556174527,1026.2727
1772556174708,1026.238
1772556174879,1026.1472
1772556175052,1026.2031
1772556175230,1026.0227
1772556175409,1025.862
1772556175586,1025.8757
1772556175770,1025.8457
1772556175948,1026.023
1772556176119,1026.0154
1772556176299,1025.72
1772556176479,1025.7188
1772556176657,1025.7437
1772556176844,1025.98
1772556177014,1025.9038
1772556177191,1025.9539
1772556177367,1025.8665
1772556177543,1025.9277
1772556177721,1025.8552
1772556177899,1025.5146
1772556178079,1025.4685
1772556178258,1025.4695
1772556178439,1025.7971
1772556178616,1025.7659
1772556178791,1025.7051
1772556178969,1025.448
1772556179147,1025.6443
1772556179323,1025.5662
1772556179502,1025.6743
1772556179678,1025.3679
1772556179859,1025.3862
1772556180035,1025.5457
1772556180216,1025.5188
1772556180392,1025.239
1772556180568,1025.5376
1772556180749,1025.2131
1772556180932,1025.4031
1772556181112,1025.4941
1772556181283,1025.3416
1772556181463,1025.4248
1772556181637,1025.3599
1772556181815,1025.3625
1772556181992,1025.3479
1772556182173,1025.3035
1772556182350,1025.3027
1772556182531,1025.2244
1772556182706,1025.2456
1772556182885,1025.1921
1772556183064,1025.199
1772556183239,1025.1995
1772556183421,1025.1931
1772556183595,1025.1633
1772556183774,1025.1409
1772556183953,1025.0994
1772556184138,1025.0605
1772556184309,1025.0332
1772556184485,1025.0637
1772556184661,1025.0317
1772556184839,1025.0159
1772556185017,1024.9536
1772556185195,1024.9524
1772556185380,1024.8782
1772556185554,1024.8691
1772556185734,1024.8762
1772556185913,1024.8691
1772556186090,1024.8704
1772556186267,1024.8274
1772556186446,1024.7932
1772556186622,1024.742
1772556186803,1024.7439
1772556186981,1024.7178
1772556187162,1024.6599
1772556187331,1024.7434
1772556187509,1024.6926
1772556187684,1024.7095
1772556187867,1024.4656
1772556188043,1024.6863
1772556188221,1024.646
1772556188399,1024.6277
1772556188583,1024.5789
1772556188757,1024.6563
1772556188937,1024.669
1772556189116,1024.5938
1772556189289,1024.5586
1772556189472,1024.6123
1772556189645,1024.5149
1772556189826,1024.6143
1772556190002,1024.5522
1772556190177,1024.5603
1772556190356,1024.5686
1772556190539,1024.6265
1772556190709,1024.5662
1772556190889,1024.5823
1772556191067,1024.6001
1772556191243,1024.55
1772556191423,1024.5547
1772556191602,1024.571
1772556191779,1024.6133
1772556191961,1024.5532
1772556192135,1024.6125
1772556192315,1024.617
1772556192491,1024.5679
1772556192687,1024.6106
1772556192866,1024.5725
1772556193022,1024.5298
1772556193203,1024.291
1772556193381,1024.4995
1772556193555,1024.2844
